Blank Column,Id,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Download,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive_Location,Library,Call_Number,Extra,Notes,Cover,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
,TUS66AVK,book,1877,"Azpurúa, Ramón","Biografías de hombres notables de Hispanoamérica, tomo IV",,,,,https://books.google.com/books/download/biografías_de_hombres_notables_de_hispanoamérica.pdf?id=YNKyAAfxEFsC&output=pdf,,1877,2025-12-16 18:03:16,2026-03-24 13:26:54,,,584.0,,,,,,,,,,Imprenta Nacional,Caracas,es,,,Google Books,,,http://books.google.com/books/content?id=YNKyAAfxEFsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela Portada mal referenciada,"<div data-schema-version=""9""><p>POLA llamaban popularmente en Santafé de Bogotá á aquella heroina hija de Guáduas, cuando corria á torrentes en los patíbulos y en los campos de batalla la sangre americana por la magna causa de Independencia. La de POLA se derramó por la mano del verdugo el dia 14 de Noviembre de 1817...</p> <p>Mui extensa es la lista de los mártires de la libertad de Nueva Granada. ¿Y será por esto que el nombre de la hija de Guáduas aparece como olvidado? ¿Será que la excelsa memoria de la heroina de Cundinamarca se sumerje en el oceano de memorias preclaras de tantos otros mártires granadinos?</p> </div>","/home/febres/Zotero/storage/L3TR4J7U/Azpurúa - 1877 - Biografías de hombres notables de hispanoamérica, tomo IV.png",,curado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JN8HYZNW,book,1877,"Azpurúa, Ramón","Biografias de hombres notables de Hispanoamérica, tomo III",,,,,https://books.google.com/books/download/biografias_de_hombres_notables_de_hispanoamérica.pdf?id=6oEWAAAAYAAJ&output=pdf,,1877,2025-12-16 18:03:16,2026-03-23 20:57:43,,,584.0,,,,,,,,,,Imprenta Nacional,Caracas,es,,,Google Books,University of Virginia Library,,http://books.google.com/books/content?id=6oEWAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,"<div data-schema-version=""9""><p>ALEJANDRO nació en Port-au-Prince el dia 2 de Abril de 1770. Era su padre un colono europeo de nombre Sabes, y su madre una jóven llamada Ursula, de la condicion social sobre que más pesaba en Haití el régimen colonial frances. Su madrina de bautismo le dió el sobrenombre de PETIOT como muestra de cariño; y ya que su padre, con la sávia de su raza y naturaleza no le daba tambien su apellido, y que Ursula por su condicion no lo tenia, el jóven ALEJANDRO conservó aquel sobrenombre que luego la corruptela degeneró en PETION, el cual adoptó como apellido de familia, y que supo ilustrar.</p> </div>","/home/febres/Zotero/storage/RKGKE76L/Azpurúa - 1877 - Biografias de hombres notables de Hispanoamérica, tomo III.png",,curado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EI8AN2H6,book,1841,"Baralt, Rafael María","Resumen de la historia de Venezuela desde el descubrimiento de su territorio por los castellanos en el siglo XV, hasta el año de 1797",,,,,http://books.google.com.co/books/download/Resumen_de_la_historia_de_Venezuela_desd.pdf?id=gVNIAAAAYAAJ&hl=&output=pdf&sig=ACfU3U3hDXJIrPeFEPis0tFmj_pTWpnv1g&source=gbs_api,"Seamos justos diciendo que Cárlos III no olvidó enteramente á sus vasallos de ultramar... Estableciéronse periódicos en que por la primera vez se comunicaron al pueblo útiles nociones de ciencias y artes, mejorando así el uso de la imprenta, dedicada esclusivamente hasta entónces á la publicacion de libros místicos",1841,2025-12-16 18:03:16,2026-03-23 20:58:18,,,476.0,,,,,,,,,,Imprenta de H. Fournier y Compañía,París,es,,,Google Books,Columbia University,,http://books.google.com/books/content?id=gVNIAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,"<div data-schema-version=""9""><p>Seamos justos diciendo que Cárlos III no olvidó enteramente á sus vasallos de ultramar en las reformas utilísimas que hizo en los estudios españoles; pero los acontecimientos que mas contribuyeron á la ilustracion de aquellos fueron sus guerras y las de su débil sucesor... Estableciéronse periódicos en que por la primera vez se comunicaron al pueblo útiles nociones de ciencias y artes, mejorando así el uso de la imprenta, dedicada esclusivamente hasta entónces á la publicacion de libros místicos y de almanaques zurcidos de patrañas.</p> </div>",/home/febres/Zotero/storage/S9HGXR8P/Baralt - 1841 - Resumen de la historia de Venezuela desde el descubrimiento de su territorio por los castellanos en.png,,curado,,,,,,,,,,,,,,,,,,,,,1841.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,MZPDAG98,book,1841,"Baralt, Rafael María; Díaz, Ramón","Resúmen de la historia de Venezuela, desde ... 1797 hasta ... 1830, por R.M. Baralt y R. Diaz",,,,,http://books.google.com.co/books/download/Res%C3%BAmen_de_la_historia_de_Venezuela_des.pdf?id=MwdsA7C6DEcC&hl=&output=pdf&sig=ACfU3U1707roAoxuSxFLV5aWSCM6pY2cQQ&source=gbs_api,,1841,2025-12-16 18:03:16,2026-03-23 21:00:58,,,454.0,,,,,,,,,,,,es,,,Google Books,University of Oxford,,http://books.google.com/books/content?id=MwdsA7C6DEcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X8B98PS2,book,1849,"Baralt, Rafael María",Historia de las Córtes de 1848 á 1849,,,,,https://books.google.com/books/download/historia_de_las_córtes_de_1848_á_1849.pdf?id=0aBYAAAAcAAJ&output=pdf,"Habíanse conmovido los fabricantes de telas de algodon en Cataluña creyéndose perjudicados en sus intereses con el mencionado proyecto... Los partidarios de la prohibicion en materias de comercio se agitaban, iban y venian de la Comision al Ministerio, del Ministerio á casa de los personages de privanza.",1849,2025-12-16 18:03:16,2026-03-24 12:36:15,,,102.0,,,,,,,,,,Imprenta de la Calle de San Vicente,Madrid,es,,,Google Books,British Museum,,http://books.google.com/books/content?id=0aBYAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,"<div data-schema-version=""9""><p>Habíanse conmovido los fabricantes de telas de algodon en Cataluña creyéndose perjudicados en sus intereses con el mencionado proyecto, y las distintas asociaciones industriales establecidas en Barcelona habian enviado á Madrid sus comisionados. Los partidarios de la prohibicion en materias de comercio se agitaban, iban y venian de la Comision al Ministerio, del Ministerio á casa de los personages de privanza.</p> </div>",/home/febres/Zotero/storage/25F842JG/Baralt - 1849 - Historia de las Córtes de 1848 á 1849.png,,curado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96ML9CK6,book,1849,"Baralt, Rafael María; Fernández Cuesta, Nemesio",Lo Pasado y lo Presente,,,,,https://books.google.com/books/download/lo_pasado_y_lo_presente.pdf?id=06BYAAAAcAAJ&output=pdf,"La prerogativa Real es hoy tan omnipotente por el abuso y por la corrupcion, como lo fue en los tiempos feudales... La Constitucion es letra muerta. El sable reina y gobierna; las costumbres públicas, los hábitos políticos, las opiniones y las creencias mismas, ó no existen, ó á cada paso se mudan y trastornan",1849,2025-12-16 18:03:16,2026-03-24 23:49:08,,,136.0,,,,,,,,,,Imprenta de la Calle de San Vicente,Madrid,es,,,Google Books,British Museum,,http://books.google.com/books/content?id=06BYAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,"<div data-schema-version=""9""><p>La prerogativa Real es hoy tan omnipotente por el abuso y por la corrupcion , como lo fue en los tiempos feudales por la flaqueza y la ignorancia de los pueblos, por el derecho divino, por la fuerza sin correctivo, y por el fraude.</p> <p>La Constitucion es letra muerta.</p> <p>El sable reina y gobierna; las costumbres públicas, los hábitos políticos , las opiniones y las creencias mismas , ó no existen , ó á cada paso se mudan y trastornan sujetas á vaivenes y fluctuaciones incesantes; y en órden á la administracion de la cosa pública, el estado de ella y del pais, de todos conocido y deplorado, nos escusa de tener que ponderarla.</p> </div>",/home/febres/Zotero/storage/V3GR3LET/Baralt and Fernández Cuesta - 1849 - Lo Pasado y lo Presente.png,,curado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SK2WEWK9,book,1850,"Baralt, Rafael María",Oda a Cristóbal Colon,,,,,https://books.google.com/books/download/oda_a_cristóbal_colon.pdf?id=QGdNnh5HrboC&output=pdf,"De la altiva palmera en la gallarda copa dulce espira perenne primavera; y el Condor gigantesco fijo mira al almo sol, y entre sus fuegos gira. Allí fieros volcanes: émulo al ancho mar lago sonoro: tormentas, huracanes: son árboles y piedras un tesoro: los montes plata, y las arenas oro.",1850,2025-12-16 18:03:16,2026-03-24 13:00:48,,,28.0,,,,,,,,,,Imprenta de la Calle de San Vicente,Madrid,es,,,Google Books,British Museum,,http://books.google.com/books/content?id=QGdNnh5HrboC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,"<div data-schema-version=""9""><p>De ambos polos vecino</p> <p>entre cien mares que á su pié quebranta</p> <p>el ANDE peregrino,</p> <p>cuando hasta el cielo con soberbia planta</p> <p>entre nubes y rayos se levanta.</p> <p></p> <p>Allí raudo, espumoso,</p> <p>rey de los otros rios se arrebata</p> <p>MARAÑON caudaloso</p> <p>con crespas ondas de luciente plata,</p> <p>y en el seno de ATLANTE se dilata.</p> <p></p> <p>De la altiva palmera</p> <p>en la gallarda copa dulce espira</p> <p>perenne primavera;</p> <p>y el Condor gigantesco fijo mira</p> <p>al almo sol, y entre sus fuegos gira.</p> <p></p> <p>Allí fieros volcanes:</p> <p>émulo al ancho mar lago sonoro:</p> <p>tormentas, huracanes:</p> <p>son árboles y piedras un tesoro:</p> <p>los montes plata, y las arenas oro.</p> </div>",/home/febres/Zotero/storage/LB7FUNSS/Baralt - 1850 - Oda a Cristóbal Colon.png,,curado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W79F6YCY,book,1855,"Baralt, Rafael María","Diccionario de galicismos: ó sea de las voces, locuciones y frases de la lengua francesa que se han introducido en el habla castellana moderna, con el juicio critico de las que deben adoptarse, y la equivalencia castiza de las que no se hallen en este caso",,,,,http://books.google.com.co/books/download/Diccionario_de_galicismos.pdf?id=ohMTAAAAYAAJ&hl=&output=pdf&sig=ACfU3U2oe5t45mALYtk0hR6qQDTBSZ2csw&source=gbs_api,"[Se usa ""el yo"" para referirse a la] personalidad metafisica, esto es, el ser ó la sustancia en que se realizan los hechos del fuero interno, y el sujeto que los percibe y tiene conciencia de esa percepcion, v. gr.: ""No obstante los cambios continuos del individuo material, el mismo yo subsiste siempre.""",1855,2025-12-16 18:03:16,2026-03-24 13:59:26,,,800.0,,,,,,,,,,Imprenta Nacional,Madrid,es,,,Google Books,Harvard Library,,http://books.google.com/books/content?id=ohMTAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela Portada mal referenciada en Google Books,"<div data-schema-version=""9""><p>Hoy es comunísimo el uso del pronombre yo en forma de nombre sustantivo para expresar</p> <p>1.° El apego que tenemos á lo que nos toca personalmente, v. gr.: “La cortesanía debe ocultar el yo humano , y la religion aniquilarle.”</p> <p>2.° Todo lo que concierne y atañe á alguno , v. gr.: “La irreligion concentra todas las pasiones en la bajeza del interes particular, en la abyeccion del yo humano.”</p> <p>3.º El hombre con su egoismo y sus pasiones , v. gr. : “El yo es para los egoistas el alfa y el omega del universo.”</p> <p>4.° La personalidad metafisica, esto es, el ser ó la sustancia en que se realizan los hechos del fuero interno, y el sujeto que los percibe y tiene conciencia de esa percepcion , v. gr.: “No obstante los cambios continuos del individuo material, el mismo yo subsiste siempre. ""</p> <p>Estas acepciones, tomadas de las que los franceses dan á moi (imitando á los alemanes ) deben conservarse en el lenguaje filosófico, y emplearse con parsimonia en el literario.</p> </div>","/home/febres/Zotero/storage/96YFWCZZ/Baralt - 1855 - Diccionario de galicismos ó sea de las voces, locuciones y frases de la lengua francesa que se han.png",,idioma-venezolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3X5562HD,book,1865,"Baralt, Rafael María",Catecismo de la historia de Venezuela desde el descubrimiento de su territorio en 1498 hasta su emancipacion política de la monarquía española en 1811,,,,,http://books.google.com.co/books/download/Catecismo_de_la_historia_de_Venezuela_de.pdf?id=kAcCAAAAYAAJ&hl=&output=pdf&sig=ACfU3U37lEm3-w6IKqeObqXF8xmVftHgVw&source=gbs_api,,1865,2025-12-16 18:03:16,2025-12-16 18:03:16,,,110.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=kAcCAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JIARVY76,book,1887,"Baralt, Rafael María","Desde el descubrimiento de su territorio por los casllanos en el siglo xv, hasta el año de 1797",,,,,https://books.google.com/books/download/desde_el_descubrimiento_de_su_territorio_por_los_casllanos_en_el_siglo_xv_hasta_el_año_de_1797.pdf?id=DgymM6Oy1u4C&output=pdf,,1887,2025-12-16 18:03:16,2025-12-16 18:03:16,,,504.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=DgymM6Oy1u4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X2MAUBZU,book,1887,"Baralt, Rafael María",Résúmen de la historia de Venezuela,,,,,http://books.google.com.co/books/download/R%C3%A9s%C3%BAmen_de_la_historia_de_Venezuela.pdf?id=X2FCAAAAIAAJ&hl=&output=pdf&sig=ACfU3U1hncW_ogbUTcjq8GTgCZCqzjVrJA&source=gbs_api,,1887,2025-12-16 18:03:16,2025-12-16 18:03:16,,,514.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=X2FCAAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7FJFZP72,book,1887,"Baralt, Rafael María","Resumen de la historia de venezuela desde el descubrimiento de su territorio por los Castellanos en el siglo XV, hasta el ano de 1797",,,,,http://books.google.com.co/books/download/Resumen_de_la_historia_de_venezuela_desd.pdf?id=BNsNAQAAMAAJ&hl=&output=pdf&sig=ACfU3U0HYe04u2X6SO729a5mReHZ1qnC0A&source=gbs_api,,1887,2025-12-16 18:03:16,2025-12-16 18:03:16,,,518.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=BNsNAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D73K583K,book,1887,"Baralt, Rafael María",Résúmen de la historia de Venezuela: -3. Desde el año de 1797 hasta el de 1830. Tiene al fin un breve bosquejo histórico que comprende los años de 1831 hasta 1837,,,,,http://books.google.com.co/books/download/R%C3%A9s%C3%BAmen_de_la_historia_de_Venezuela_3.pdf?id=sURIAAAAYAAJ&hl=&output=pdf&sig=ACfU3U2hO9ypLHeZKUzjn_WEb1Zv601bQw&source=gbs_api,,1887,2025-12-16 18:03:16,2025-12-16 18:03:16,,,538.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=sURIAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VEY6XQZ2,book,1887,"Baralt, Rafael María","Résúmen de la historia de Venezuela: Desde el descubrimiento de su territorio por los casllanos en el siglo xv, hasta el año de 1797",,,,,http://books.google.com.co/books/download/R%C3%A9s%C3%BAmen_de_la_historia_de_Venezuela_De.pdf?id=CURIAAAAYAAJ&hl=&output=pdf&sig=ACfU3U2qXGjPVGY-7WKDCs1e19fP-xUP6g&source=gbs_api,,1887,2025-12-16 18:03:16,2025-12-16 18:03:16,,,512.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=CURIAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,P4CAEQGW,book,1887,"Baralt, Rafael María",Resumen de la historia de Venezuela: Ordenado e compuesto ... por Rafael María Baralt y Ramón Diaz. 1,,,,,https://books.google.com/books/download/resumen_de_la_historia_de_venezuela.pdf?id=6Tn1PO7IKA0C&output=pdf,,1887,2025-12-16 18:03:16,2025-12-17 19:53:30,,,504.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=6Tn1PO7IKA0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ZAZ837YB,book,1887,"Baralt, Rafael María",Resumen de la historia de Venezuela: Ordenado e compuesto ... por Rafael María Baralt y Ramón Diaz. 2,,,,,https://books.google.com/books/download/resumen_de_la_historia_de_venezuela.pdf?id=I-nI0-G219QC&output=pdf,,1887,2025-12-16 18:03:16,2025-12-16 18:03:16,,,530.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=I-nI0-G219QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,G7A6EUVQ,book,1849,"Baralt, Rafael María; Cuesta, Nemesio Fernández",Causa formada al brigadier don Eduardo Fernández San Roman ...,,,,,http://books.google.com.co/books/download/Causa_formada_al_brigadier_don_Eduardo_F.pdf?id=Eby1POmEgM0C&hl=&output=pdf&sig=ACfU3U0qoBcFj9nBGTDHqLTS__XtWNNPBQ&source=gbs_api,,1849,2025-12-16 18:03:16,2025-12-16 18:03:16,,,144.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=Eby1POmEgM0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BGZC6SHY,book,1841,"Baralt, Rafael María; Díaz, Ramón",Resumen de la Historia de Venezuela Desde,,,,,https://books.google.com/books/download/resumen_de_la_historia_de_venezuela_desde.pdf?id=VbRiBHLx6ScC&output=pdf,,1841,2025-12-16 18:03:16,2025-12-16 18:03:16,,,472.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=VbRiBHLx6ScC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JWFG675I,book,1841,"Baralt, Rafael María; Díaz, Ramón",Resúmen de la historia de Venezuela desde el año de 1797 hasta el de 1830,,,,,https://books.google.com/books/download/resúmen_de_la_historia_de_venezuela_desde_el_año_de_1797_hasta_el_de_1830.pdf?id=JLx9xILPp-UC&output=pdf,,1841,2025-12-16 18:03:16,2025-12-16 18:03:16,,,430.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=JLx9xILPp-UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,XZ8FBHZH,book,1841,"Baralt, Rafael María; Díaz, Ramón","Resúmen de la historia de Venezuela desde el descubrimiento de su territorio por los Castellanos en el siglo XV: basta el año de 1797, ordenado y compuesto",,,,,http://books.google.com.co/books/download/Res%C3%BAmen_de_la_historia_de_Venezuela_des.pdf?id=QiETAAAAYAAJ&hl=&output=pdf&sig=ACfU3U0uuxBabIJo4-cwbBtVlT4YPjNSVQ&source=gbs_api,,1841,2025-12-16 18:03:16,2025-12-16 18:03:16,,,468.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=QiETAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22AIEFB4,book,1939,"Baralt, Rafael María; Díaz, Ramón",Resumen de la historia de Venezula desde el año de 1797 hasta el de 1830,,,,,https://books.google.com/books/download/resumen_de_la_historia_de_venezula_desde_el_año_de_1797_hasta_el_de_1830.pdf?id=9X80AAAAIAAJ&output=pdf,,1939,2025-12-16 18:03:16,2025-12-16 18:03:16,,,500.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=9X80AAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FW2J2VHD,book,1832,"Bello, Andrés",Principios de derecho de jentes,,,,,https://books.google.com/books/download/principios_de_derecho_de_jentes.pdf?id=kCe2uXA6GxAC&output=pdf,,1832,2025-12-16 18:03:16,2025-12-20 17:13:27,,,284.0,,,,,,,,,,Imprenta de La Opinión,Santiago de Chile,es,,,Google Books,British Museum,,http://books.google.com/books/content?id=kCe2uXA6GxAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LF2MDNJT,book,1844,"Bello, Andrés",Principios de la ortolojia y métrica de la lengua castellana,,,,,https://books.google.com/books/download/principios_de_la_ortolojia_y_métrica_de_la_lengua_castellana.pdf?id=yxlHAQAAMAAJ&output=pdf,,1844,2025-12-16 18:03:16,2026-03-24 13:59:26,,,158.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=yxlHAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,idioma-venezolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5G69GPKP,book,1848,"Bello, Andrés","Cosmografía, ó Descripción del universo conforme á los últimos descubrimientos",,,,,https://books.google.com/books/download/cosmografía_ó_descripción_del_universo_conforme_á_los_últimos_descubrimientos.pdf?id=zJ02ednXCdIC&output=pdf,,1848,2025-12-16 18:03:16,2025-12-16 18:03:16,,,182.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=zJ02ednXCdIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DFAQCMC7,book,1850,"Bello, Andrés",Compendio de la historia de la literatura,,,,,http://books.google.com.co/books/download/Compendio_de_la_historia_de_la_literatur.pdf?id=MZ8IAQAAMAAJ&hl=&output=pdf&sig=ACfU3U1gKeLUugXJ8GoOEL2pyIg3lvlxGQ&source=gbs_api,,1850,2025-12-16 18:03:16,2025-12-16 18:03:16,,,106.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=MZ8IAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIGAYKMF,book,1850,"Bello, Andrés",Opúsculos literarios i críticos: publicados en diversos periódicos desde el año de 1834 hasta 1849 ...,,,,,http://books.google.com.co/books/download/Op%C3%BAsculos_literarios_i_cr%C3%ADticos.pdf?id=_3USQWfJP4EC&hl=&output=pdf&sig=ACfU3U1LVCW9vyJYq-iPx3oFOeaAq5lHEg&source=gbs_api,,1850,2025-12-16 18:03:16,2025-12-16 18:03:16,,,744.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=_3USQWfJP4EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Z2RC9AR6,book,1859,"Bello, Andrés",Principios de la ortolojía i métrica de la lengua castellana ... Tercera edición,,,,,https://books.google.com/books/download/principios_de_la_ortolojía_i_métrica_de_la_lengua_castellana__tercera_edición.pdf?id=AQsuJ6oHYAwC&output=pdf,,1859,2025-12-16 18:03:16,2026-03-24 13:59:26,,,258.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=AQsuJ6oHYAwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,idioma-venezolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2MMZ2DAC,book,1859,"Bello, Andrés",Principios de la ortolojía y métrica de la lengua castellana,,,,,https://books.google.com/books/download/principios_de_la_ortolojía_y_métrica_de_la_lengua_castellana.pdf?id=NkqOe-GusYMC&output=pdf,,1859,2025-12-16 18:03:16,2026-03-24 13:59:26,,,264.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=NkqOe-GusYMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,idioma-venezolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KJ7ZUJZF,book,1869,"Bello, Andrés",Compendio de la gramática castellana,,,,,https://books.google.com/books/download/compendio_de_la_gramática_castellana.pdf?id=Bz5HAQAAMAAJ&output=pdf,,1869,2025-12-16 18:03:16,2026-03-24 13:59:26,,,182.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=Bz5HAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,idioma-venezolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,T3WM2VWW,book,1873,"Bello, Andrés",Principios de derecho internacional,,,,,http://books.google.com.co/books/download/Principios_de_derecho_internacional.pdf?id=MLILAAAAYAAJ&hl=&output=pdf&sig=ACfU3U0vaRufAICB7AgmCtfcZEPveFh0oQ&source=gbs_api,,1873,2025-12-16 18:03:16,2025-12-16 18:03:16,,,346.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=MLILAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
